"OrderID","ProductID","UnitPrice","Quantity","Discount"
629,49,7689.51,13,0.2
629,64,921.90,7,0.0
629,77,213.82,5,0.1
629,86,4991.04,14,0.1
630,44,4375.80,17,0.1
630,99,945.97,6,0.15
631,39,602.92,20,0.1
631,51,1673.95,9,0.1
631,71,8493.84,14,0.1
631,99,946.06,16,0.0
632,65,4240.94,13,0.0
633,66,1838.40,19,0.2
634,45,5503.73,11,0.2
635,34,2901.07,12,0.15
636,7,6835.79,11,0.2
636,45,5361.64,8,0.15
636,50,5145.51,7,0.05
636,76,9718.92,9,0.05
636,84,4705.31,12,0.15
637,22,3958.30,15,0.1
637,30,8263.77,5,0.15
637,59,7184.69,20,0.2
637,95,1370.08,1,0.05
638,44,4346.68,2,0.2
638,53,7019.86,7,0.05
639,50,4739.09,14,0.05
639,95,1421.89,10,0.2
640,11,1686.68,8,0.05
640,64,947.92,5,0.15
640,87,3978.55,13,0.2
641,56,7836.42,1,0.0
641,88,5369.28,5,0.05
642,23,6016.57,12,0.1
642,46,5962.73,13,0.2
642,74,1629.89,16,0.05
642,75,4162.35,17,0.05
643,54,5214.33,4,0.0
643,66,1897.16,14,0.2
643,67,5058.99,2,0.15
644,6,259.14,14,0.05
644,12,1812.72,2,0.0
645,27,10153.29,19,0.15
645,30,8350.50,20,0.2
645,48,7528.91,3,0.1
646,41,3831.33,4,0.2
646,59,6629.98,18,0.0
646,93,6330.49,20,0.2
647,29,531.79,11,0.05
647,60,4689.47,7,0.2
647,89,4024.30,8,0.15
647,99,913.50,7,0.15
648,11,1660.25,3,0.05
648,12,1837.99,20,0.05
648,32,8796.84,1,0.15
648,70,3837.80,5,0.1
649,30,8123.88,15,0.05
650,3,3489.77,14,0.1
650,54,5065.78,5,0.0
650,64,903.01,8,0.2
650,68,5014.36,10,0.0
651,2,863.72,20,0.1
651,72,9724.79,19,0.05
651,80,8110.97,15,0.15
651,95,1459.22,11,0.2
652,45,5550.69,3,0.1
652,54,4843.56,15,0.1
652,87,4003.38,16,0.1
653,10,2714.41,2,0.0
653,21,6804.10,20,0.1
653,37,3055.89,3,0.1
653,59,6649.96,1,0.0
653,79,9108.45,14,0.15
654,52,9498.97,10,0.1
655,95,1457.27,8,0.15
656,1,5811.92,16,0.2
656,11,1597.84,9,0.1
656,12,1869.47,1,0.05
656,15,2706.24,8,0.2
656,44,4281.23,7,0.05
657,5,4218.59,14,0.1
657,42,9452.20,6,0.2
657,70,3593.24,6,0.15
658,1,5909.07,20,0.0
658,57,689.73,5,0.05
658,71,8351.72,15,0.05
658,81,2126.10,8,0.1
658,99,983.49,2,0.15
659,24,7174.97,6,0.2
659,66,1902.95,17,0.05
659,67,4979.99,1,0.2
659,81,2159.35,15,0.15
659,100,412.95,17,0.15
660,35,5441.68,14,0.05
660,57,745.40,19,0.0
660,76,9551.76,13,0.1
660,94,9559.19,11,0.15
660,100,398.80,13,0.0
661,6,248.51,10,0.05
661,54,4954.35,6,0.2
661,72,9505.87,19,0.15
661,88,5788.64,1,0.2
662,59,6845.29,6,0.1
662,70,3634.75,17,0.2
662,76,9269.15,20,0.1
662,92,1238.40,1,0.15
663,17,1031.51,15,0.1
663,33,217.43,10,0.05
663,36,262.62,16,0.05
663,62,5114.65,15,0.2
663,76,9564.94,20,0.2
664,42,9134.06,14,0.15
664,49,7537.16,11,0.2
664,76,9335.18,5,0.1
664,100,423.56,17,0.2
665,5,4396.11,5,0.2
665,66,1845.23,20,0.1
666,55,380.63,15,0.15
666,80,7731.15,6,0.0
666,91,6257.13,12,0.2
666,94,9561.09,14,0.2
667,10,2815.38,11,0.0
667,13,9325.36,5,0.2
668,2,895.81,13,0.05
668,45,5402.67,20,0.0
668,54,5044.68,4,0.0
668,89,4181.68,2,0.2
668,98,1640.71,18,0.2
669,22,4258.38,13,0.05
669,66,1849.89,12,0.15
669,100,403.77,1,0.2
670,87,3962.62,19,0.2
671,29,537.23,9,0.1
671,62,5097.99,1,0.15
672,75,4092.10,5,0.15
672,90,5068.57,17,0.2
673,13,9556.29,3,0.0
673,29,519.37,20,0.0
673,78,5332.21,10,0.15
673,82,4576.09,15,0.15
674,2,864.34,18,0.15
674,11,1724.64,17,0.05
674,14,2167.66,1,0.0
674,57,699.18,17,0.1
674,64,916.73,16,0.2
675,65,4223.34,9,0.1
675,72,9892.77,14,0.2
676,5,4438.97,13,0.05
676,7,6807.47,4,0.15
677,1,5693.08,3,0.05
677,90,4985.85,9,0.1
678,21,6675.73,15,0.0
678,64,987.22,11,0.15
679,43,2751.49,17,0.2
679,46,6513.59,13,0.2
680,92,1206.83,7,0.15
681,15,2785.49,11,0.05
681,98,1745.41,9,0.05
682,61,8545.34,13,0.15
682,78,4901.21,2,0.15
682,84,4829.01,11,0.05
682,99,967.78,3,0.2
683,1,5784.40,14,0.0
683,29,503.55,12,0.2
683,44,4583.51,11,0.15
683,53,6928.39,13,0.2
683,88,5739.93,19,0.1
684,7,6630.54,10,0.2
685,59,6522.14,4,0.2
685,87,4231.62,1,0.05
686,4,3596.71,13,0.0
687,15,2767.94,14,0.05
687,29,520.54,10,0.1
687,39,634.78,2,0.15
687,56,7955.37,9,0.2
687,73,4486.85,13,0.15
688,10,2879.18,13,0.05
688,43,2797.30,8,0.0
688,51,1789.22,8,0.1
688,95,1445.94,10,0.1
689,22,4121.59,10,0.05
689,54,5221.76,10,0.15
689,76,9204.09,9,0.05
689,82,4908.51,17,0.2
690,17,1014.94,20,0.2
690,32,8697.02,17,0.2
690,37,2848.40,2,0.1
690,68,4987.01,9,0.2
691,60,4656.53,13,0.15
691,88,5580.74,14,0.05
692,74,1684.65,19,0.2
692,84,4629.28,9,0.15
693,53,7077.10,1,0.05
693,95,1438.68,12,0.15
693,100,393.21,7,0.05
694,15,2691.32,15,0.05
694,65,4537.37,5,0.05
695,25,1452.86,8,0.05
695,29,532.68,7,0.0
695,30,8763.45,5,0.15
695,52,9634.50,13,0.1
695,80,7713.87,12,0.15
696,9,8869.02,7,0.0
696,83,9849.60,4,0.15
696,88,5283.02,15,0.1
697,57,735.07,5,0.05
697,72,9391.60,12,0.05
697,89,4355.44,5,0.0
697,93,6678.14,8,0.1
697,98,1625.43,12,0.05
698,30,8050.18,8,0.0
698,33,224.51,19,0.15
698,51,1779.79,19,0.15
698,82,4669.59,9,0.15
698,93,6353.00,4,0.0
699,7,6715.25,2,0.1
700,30,8105.71,2,0.2
700,36,289.56,20,0.15
700,65,4215.95,14,0.15
700,83,9353.77,3,0.15
701,17,1023.41,10,0.15
701,72,10107.57,5,0.15
701,73,4647.74,12,0.0
702,39,632.27,16,0.2
702,80,8203.81,2,0.05
702,83,10117.45,18,0.15
703,29,499.08,5,0.2
703,36,279.39,12,0.15
703,44,4386.71,3,0.0
703,54,5109.00,5,0.2
704,4,3642.36,10,0.1
705,37,3101.01,16,0.05
705,48,7374.97,5,0.15
705,62,5308.62,14,0.0
706,13,9396.35,7,0.15
706,69,2030.94,18,0.1
707,89,4272.75,15,0.2
708,3,3300.91,16,0.05
708,4,3588.21,18,0.05
708,12,1749.94,1,0.0
708,67,5223.86,14,0.0
708,78,5333.54,8,0.0
709,53,6744.54,6,0.05
710,7,6415.33,10,0.2
710,23,6356.84,12,0.05
710,33,227.66,8,0.2
710,48,7942.53,9,0.05
710,68,5120.43,8,0.0
711,1,5772.64,2,0.15
711,24,7344.45,16,0.1
711,83,9346.35,14,0.0
711,96,1204.80,3,0.05
712,34,2806.35,18,0.05
712,36,273.53,20,0.1
712,77,202.58,2,0.15
713,7,6422.61,16,0.15
713,17,1026.81,17,0.1
714,92,1265.17,7,0.1
715,23,6014.84,19,0.15
715,33,213.68,19,0.1
715,53,6980.77,20,0.1
715,64,923.24,4,0.2
715,77,213.28,1,0.05
716,5,4400.25,20,0.15
716,10,2876.23,1,0.2
716,27,9915.92,3,0.0
716,62,5305.89,2,0.1
716,87,4168.21,5,0.15
717,2,906.21,4,0.1
717,62,4997.92,8,0.2
717,91,6140.79,10,0.0
718,3,3416.48,10,0.0
718,4,3591.00,5,0.1
719,6,254.22,17,0.05
719,39,615.21,7,0.2
719,64,920.49,19,0.15
719,65,4199.37,18,0.1
720,70,3835.82,17,0.1
720,81,2031.02,3,0.0
721,14,2328.30,3,0.2
721,26,4658.32,13,0.1
721,44,4285.24,10,0.15
722,39,606.83,14,0.05
722,80,7811.57,18,0.1
722,84,4516.83,18,0.1
722,93,6183.67,11,0.1
723,17,975.48,11,0.05
723,25,1411.02,1,0.2
723,33,212.91,12,0.05
723,72,9903.09,12,0.0
723,77,212.48,5,0.15
724,56,7983.28,17,0.0
724,99,928.05,14,0.15
725,25,1433.42,12,0.15
725,44,4688.64,13,0.15
725,48,7664.17,12,0.2
725,97,1621.46,17,0.2
725,98,1656.59,13,0.1
726,77,217.42,4,0.2
726,86,5310.13,4,0.1
727,25,1477.41,19,0.1
727,37,2977.98,5,0.05
727,39,641.64,15,0.2
728,5,4306.69,9,0.2
728,38,9179.40,14,0.05
728,89,4210.30,2,0.2
729,4,3608.48,17,0.0
729,56,7875.06,1,0.0
729,68,5324.91,15,0.05
729,78,4949.14,19,0.1
729,97,1602.32,1,0.15
730,2,908.05,14,0.1
730,8,3259.95,12,0.05
730,61,8329.17,11,0.0
730,94,9134.50,7,0.05
731,35,5350.98,18,0.1
731,62,5332.58,15,0.15
731,89,4082.29,4,0.0
731,91,6372.93,6,0.15
732,41,3788.38,18,0.2
733,52,9252.60,14,0.0
733,62,5088.83,17,0.05
733,81,1987.16,6,0.2
734,3,3424.42,14,0.1
734,4,3469.66,15,0.15
734,35,5603.76,15,0.2
734,72,10294.86,14,0.0
735,3,3415.53,12,0.05
735,24,7846.31,19,0.2
735,57,714.99,1,0.0
735,97,1719.76,15,0.1
736,17,972.51,1,0.15
736,61,8652.33,7,0.0
736,69,2039.56,7,0.2
736,71,8249.50,16,0.15
737,8,3021.88,17,0.1
737,33,227.63,19,0.05
737,49,7688.70,3,0.05
738,78,5018.61,3,0.15
738,92,1221.56,10,0.2
739,84,4933.20,9,0.2
740,34,2966.61,19,0.1
740,38,9551.17,2,0.05
740,93,6450.49,20,0.15
741,74,1635.58,12,0.1
742,1,5888.21,19,0.0
743,13,9458.84,19,0.15
743,25,1405.56,7,0.1
743,47,7720.57,5,0.0
743,82,4722.10,16,0.05
744,30,8051.42,16,0.2
744,32,8800.69,15,0.0
744,49,7090.73,17,0.2
744,54,5074.32,18,0.15
744,86,5359.55,20,0.0
745,42,9131.35,18,0.0
745,44,4617.60,6,0.1
745,77,212.33,17,0.05
746,68,5110.26,11,0.15
746,87,4194.61,15,0.1
747,29,539.78,16,0.15
747,70,3638.66,19,0.15
747,83,9309.54,12,0.2
748,54,4990.86,5,0.2
748,77,209.17,16,0.2
749,3,3536.29,19,0.2
749,11,1643.67,19,0.0
749,89,4109.03,14,0.1
750,18,6079.19,10,0.0
750,75,4079.11,6,0.15
750,86,5317.92,5,0.2
750,90,5132.39,13,0.05
751,59,7004.32,9,0.15
751,80,8226.30,4,0.1
752,4,3577.46,2,0.15
752,53,6866.55,16,0.1
752,69,2051.67,8,0.2
752,75,4120.59,18,0.05
752,78,4946.40,20,0.2
753,97,1717.28,9,0.15
753,99,994.02,3,0.0
754,62,4983.89,3,0.15
755,100,402.32,8,0.0
756,10,2803.90,5,0.1
756,44,4401.28,2,0.0
756,82,4848.88,18,0.0
757,74,1757.91,8,0.15
757,78,5073.57,14,0.0
757,99,929.01,3,0.05
758,70,3496.08,5,0.2
759,3,3476.43,3,0.2
759,12,1882.62,19,0.05
759,34,2919.30,4,0.0
759,45,5499.24,3,0.2
760,21,7131.22,1,0.05
760,33,224.51,5,0.1
760,78,4940.51,3,0.0
761,12,1812.20,19,0.1
761,15,2769.33,5,0.2
761,85,9787.51,7,0.2
762,18,5879.77,7,0.15
762,47,8429.98,15,0.05
762,69,1926.07,20,0.05
762,74,1681.88,13,0.2
762,100,413.01,10,0.2
763,56,8280.22,6,0.2
763,71,8405.68,20,0.2
764,30,8327.44,10,0.05
764,74,1736.99,12,0.05
764,83,9498.15,18,0.0
764,94,9786.93,4,0.2
765,22,3966.75,7,0.1
765,33,222.84,20,0.1
765,45,5167.34,19,0.1
765,97,1628.40,12,0.1
766,54,5244.37,14,0.05
766,86,5142.65,11,0.1
767,73,4668.25,20,0.15
768,10,2861.44,7,0.15
768,11,1685.84,18,0.1
768,27,9461.76,19,0.15
768,44,4516.71,16,0.05
769,4,3778.27,16,0.05
769,34,2853.21,7,0.0
770,10,2878.50,16,0.1
770,26,4945.39,20,0.2
770,38,9447.00,4,0.15
770,39,654.94,18,0.1
770,84,4685.95,6,0.0
771,53,6800.98,12,0.1
771,92,1240.41,13,0.05
772,45,5490.40,16,0.15
772,57,730.59,20,0.15
772,65,4217.17,13,0.1
773,73,4447.14,20,0.0
773,79,8972.62,13,0.2
773,88,5563.50,8,0.0
773,95,1417.86,10,0.0
774,45,5492.20,18,0.2
774,69,1997.05,16,0.05
774,72,9518.79,11,0.1
774,99,950.31,13,0.2
775,53,7132.98,1,0.1
775,79,8548.89,19,0.1
776,40,3967.12,9,0.15
776,48,7281.65,2,0.2
776,56,8458.98,1,0.1
776,62,5143.43,14,0.1
776,87,4278.87,1,0.0
777,17,980.62,13,0.2
777,35,5676.79,10,0.2
777,41,3783.38,2,0.0
777,59,6854.90,2,0.2
777,87,4040.77,19,0.2
778,2,913.88,3,0.2
778,32,8584.58,10,0.15
779,30,8711.24,15,0.0
779,51,1788.55,2,0.0
779,66,1861.40,3,0.0
779,76,9363.01,18,0.15
779,95,1339.79,10,0.15
780,13,9238.18,10,0.2
780,50,4994.81,16,0.2
780,61,8269.48,15,0.1
780,100,388.08,7,0.2
781,28,599.68,14,0.1
781,53,6628.02,4,0.1
781,54,5025.31,14,0.15
782,24,7217.97,19,0.15
782,42,9489.76,3,0.2
782,78,5301.34,10,0.15
782,90,5149.49,10,0.05
782,93,6597.84,17,0.0
783,26,4934.15,13,0.0
783,96,1275.54,16,0.0
784,2,863.01,20,0.05
785,34,2935.12,4,0.0
786,13,9570.76,9,0.15
786,61,8563.12,14,0.15
786,75,4194.86,20,0.05
786,82,4773.50,12,0.2
787,32,8147.06,13,0.05
787,44,4320.26,9,0.15
787,64,937.81,3,0.2
788,33,231.42,10,0.05
789,6,254.34,4,0.2
789,43,2942.07,18,0.15
789,68,5366.35,5,0.1
789,92,1210.84,8,0.2
790,36,276.81,13,0.1
790,54,4943.65,1,0.2
790,75,3886.36,14,0.2
790,87,4108.29,18,0.15
791,25,1460.14,19,0.15
791,50,4995.07,14,0.05
791,83,9276.62,2,0.0
791,85,9910.39,5,0.2
792,45,5103.68,2,0.05
792,47,8376.40,5,0.0
792,65,4266.78,9,0.2
793,3,3466.00,10,0.0
794,25,1432.46,11,0.2
794,28,611.87,12,0.1
794,32,8096.31,18,0.05
794,88,5767.01,10,0.1
795,60,4682.28,11,0.0
795,77,199.94,1,0.05
795,86,4981.46,1,0.05
796,6,259.05,17,0.2
796,8,3119.23,7,0.2
796,39,604.17,1,0.05
796,54,5155.72,6,0.15
796,99,994.66,14,0.15
797,9,9157.19,2,0.2
797,15,2849.55,3,0.05
797,37,2845.81,1,0.15
797,45,5166.67,4,0.15
797,82,4636.57,1,0.15
798,32,8133.30,7,0.2
799,56,8336.37,11,0.05
800,5,4513.64,20,0.2
800,18,5617.35,19,0.1
801,42,9885.58,14,0.15
802,22,4204.64,17,0.05
802,42,9728.12,17,0.1
802,69,1941.24,17,0.2
803,36,276.06,3,0.05
803,71,7975.46,1,0.15
803,87,4014.81,9,0.05
804,67,5027.37,12,0.15
804,87,4286.79,19,0.2
805,52,9519.85,8,0.05
805,85,9704.94,9,0.05
805,95,1403.15,16,0.0
805,96,1173.75,10,0.15
806,13,9563.93,9,0.05
806,48,8008.80,16,0.05
806,70,3581.12,19,0.2
806,82,4540.41,2,0.1
807,45,5507.23,11,0.15
807,79,9162.44,13,0.05
807,82,4898.05,17,0.2
808,9,9591.36,19,0.2
808,15,2722.94,11,0.05
808,28,614.55,12,0.0
808,38,9413.16,18,0.15
808,92,1246.61,5,0.1
809,27,9784.05,10,0.05
809,33,219.15,12,0.05
809,47,8281.41,14,0.2
809,93,6258.31,5,0.05
809,95,1392.30,3,0.15
810,38,9320.50,17,0.0
810,39,625.83,11,0.15
810,46,6324.04,5,0.1
810,53,6921.40,19,0.05
811,81,2112.59,2,0.0
812,94,9143.89,7,0.2
813,43,2872.09,3,0.05
814,42,9274.70,16,0.05
814,60,4675.41,16,0.05
814,64,979.06,9,0.1
814,66,1828.63,3,0.05
814,95,1399.96,12,0.2
815,22,4184.66,2,0.15
815,27,9819.28,16,0.05
815,96,1170.91,1,0.0
816,25,1424.85,14,0.05
817,43,2757.29,4,0.05
818,7,6788.71,9,0.2
818,52,8854.37,7,0.0
818,79,9111.70,10,0.05
819,3,3299.07,2,0.0
819,30,8005.77,11,0.2
819,79,8531.70,13,0.1
819,94,9353.65,20,0.15
819,96,1181.16,13,0.15
820,5,4381.10,16,0.05
820,25,1397.81,18,0.1
820,47,8020.62,2,0.15
820,50,5049.93,9,0.2
820,74,1620.45,12,0.1
821,22,3908.92,7,0.05
821,33,215.21,13,0.0
821,66,1861.50,7,0.15
822,5,4226.51,2,0.1
822,53,6584.99,12,0.15
822,81,2097.25,4,0.05
822,83,9655.80,8,0.05
823,32,8054.38,12,0.15
823,84,4571.83,4,0.0
824,86,5339.42,16,0.1
825,34,2836.02,11,0.05
825,46,6392.00,15,0.05
825,47,7710.28,6,0.0
825,76,9139.78,5,0.0
826,11,1734.73,17,0.1
826,61,8493.11,11,0.15
826,71,8387.18,19,0.0
826,85,9589.89,10,0.2
826,97,1695.37,16,0.15
827,1,5722.95,11,0.2
827,33,220.63,6,0.2
827,49,7331.61,16,0.2
827,87,4307.20,17,0.1
828,32,8585.44,7,0.15
828,60,4882.50,3,0.0
828,66,1950.03,13,0.1
828,93,6175.19,8,0.2
829,56,7885.26,14,0.05
830,1,5655.04,1,0.1
831,86,5403.77,7,0.0
831,96,1269.59,20,0.05
832,41,3972.09,10,0.0
833,88,5774.44,5,0.1
834,1,5691.41,4,0.05
835,3,3470.16,5,0.0
835,12,1721.45,11,0.2
835,29,493.11,2,0.15
835,73,4635.89,17,0.0
836,51,1786.74,10,0.1
836,73,4587.88,4,0.05
836,80,7735.78,19,0.2
837,49,7025.63,9,0.2
838,42,9426.77,1,0.2
838,46,6412.90,18,0.05
839,53,6848.85,12,0.05
840,29,517.63,9,0.2
841,5,4515.60,6,0.15
841,12,1746.65,19,0.1
841,32,8189.10,19,0.05
842,15,2802.79,10,0.15
842,50,5154.73,19,0.1
842,70,3671.06,6,0.0
843,24,7678.19,1,0.1
843,64,910.47,13,0.1
843,95,1447.10,15,0.15
844,1,5525.27,5,0.2
844,9,9180.41,18,0.15
844,28,593.28,12,0.05
844,88,5728.85,19,0.15
845,6,270.68,13,0.15
845,48,7826.65,11,0.2
845,72,9853.86,14,0.05
846,9,9539.96,19,0.15
846,12,1876.78,19,0.15
846,85,9829.38,2,0.1
847,62,5287.99,3,0.0
847,85,9583.64,15,0.1
848,9,9202.95,1,0.1
848,49,7602.51,20,0.2
848,52,9702.07,4,0.05
848,81,2159.97,11,0.2
849,5,4260.93,5,0.2
849,9,9541.44,13,0.05
849,24,7711.79,3,0.15
849,45,5279.39,15,0.1
850,89,4185.27,19,0.05
850,92,1247.80,4,0.15
851,13,9116.93,7,0.05
851,21,7121.58,5,0.2
851,29,498.31,4,0.1
851,79,9039.10,18,0.15
851,96,1196.90,7,0.1
852,17,1012.80,4,0.2
853,61,8569.87,2,0.0
853,75,3870.12,15,0.1
853,100,421.00,4,0.05
854,12,1795.24,13,0.15
854,93,6295.47,14,0.15
855,23,5822.79,4,0.2
855,36,275.93,1,0.2
855,45,5411.01,12,0.1
855,81,1959.15,17,0.15
855,83,10161.26,6,0.1
856,7,6923.37,19,0.05
856,9,8998.42,19,0.0
856,26,4912.17,15,0.2
856,80,8202.11,16,0.1
856,86,5447.55,12,0.15
857,98,1640.96,6,0.15
858,3,3500.53,10,0.0
858,7,6768.76,12,0.05
858,35,5584.11,18,0.0
859,30,8497.40,8,0.1
859,62,5219.63,13,0.1
859,95,1345.58,15,0.2
860,27,9554.89,9,0.05
860,32,8078.24,17,0.1
860,50,4848.06,8,0.1
860,74,1785.75,3,0.15
860,81,2089.36,17,0.05
861,4,3794.04,1,0.05
861,59,7016.30,5,0.0
861,67,4874.22,2,0.2
862,56,7962.49,2,0.15
862,60,4870.68,15,0.1
862,74,1755.99,15,0.0
863,36,278.24,6,0.0
863,41,4002.85,17,0.05
863,44,4602.27,8,0.2
863,48,7460.66,19,0.05
863,100,414.31,11,0.05
864,9,9206.39,7,0.1
864,75,3876.18,7,0.15
865,26,4896.32,10,0.2
865,45,5108.21,14,0.0
866,29,538.62,10,0.15
866,37,2985.40,8,0.0
867,80,7858.09,18,0.1
868,6,265.24,12,0.1
868,34,2969.84,9,0.2
868,82,4768.44,3,0.1
869,34,2764.94,3,0.05
869,80,7712.45,13,0.1
869,92,1265.66,13,0.2
870,44,4380.89,5,0.1
870,79,9173.39,4,0.2
871,37,3002.78,12,0.0
871,45,5497.23,17,0.0
871,70,3794.89,2,0.0
871,83,10001.30,13,0.05
872,18,6111.63,19,0.15
872,26,4755.91,18,0.15
872,32,8700.65,19,0.15
872,68,5074.82,13,0.2
873,3,3612.76,1,0.15
873,49,7126.66,2,0.2
873,61,8706.22,15,0.2
874,10,2992.94,14,0.1
874,33,232.75,1,0.1
874,79,9361.44,11,0.1
874,90,5452.28,3,0.0
874,96,1265.73,13,0.2
875,12,1741.76,11,0.0
875,69,1869.92,11,0.05
876,54,5134.59,6,0.1
877,17,1053.24,11,0.05
877,68,5410.86,16,0.0
877,76,9604.96,6,0.1
877,78,5135.64,19,0.15
877,99,995.42,6,0.0
878,34,2996.70,14,0.1
878,43,2706.25,18,0.2
879,98,1608.84,17,0.0
880,71,8365.26,2,0.1
880,73,4673.45,1,0.0
880,84,4941.18,2,0.05
881,21,7124.49,20,0.1
881,55,375.38,1,0.1
881,62,4953.27,11,0.2
882,13,8752.12,13,0.1
882,73,4454.81,15,0.1
882,80,7726.12,18,0.15
883,45,5216.43,2,0.0
883,70,3757.34,8,0.1
883,82,4876.77,10,0.2
884,30,7943.87,5,0.0
884,41,3818.57,1,0.0
885,10,2937.03,3,0.1
885,12,1770.66,15,0.1
886,83,9994.31,3,0.0
887,45,5297.90,6,0.1
888,21,7157.14,14,0.15
888,25,1364.05,6,0.2
888,68,5164.45,4,0.0
888,94,9445.66,1,0.1
889,53,6782.19,19,0.05
890,27,9628.55,8,0.05
890,51,1673.82,3,0.2
890,61,8493.87,9,0.15
890,76,9788.32,4,0.1
890,92,1263.91,13,0.05
891,94,9416.07,1,0.15
892,66,1819.32,18,0.0
893,96,1178.56,4,0.2
893,97,1680.96,17,0.15
894,10,2878.80,20,0.1
894,57,708.64,11,0.1
895,77,214.50,15,0.1
895,81,2145.44,7,0.0
896,17,1017.11,9,0.15
896,41,3830.78,1,0.05
896,43,2772.84,6,0.1
896,62,5216.96,7,0.2
897,71,8339.22,5,0.2
897,79,9123.66,17,0.2
897,97,1605.44,4,0.2
898,7,6515.48,9,0.2
898,67,4989.08,2,0.15
898,89,4270.29,17,0.1
899,3,3333.40,7,0.15
899,12,1867.38,9,0.0
899,70,3799.35,8,0.1
900,13,9035.88,17,0.05
900,49,7269.76,11,0.05
901,4,3452.11,10,0.15
901,44,4472.78,17,0.2
902,11,1609.34,20,0.2
902,79,8963.15,2,0.15
902,96,1189.13,4,0.15
903,8,3259.26,5,0.15
903,48,7670.48,10,0.15
903,82,4478.87,16,0.2
904,45,5585.75,8,0.1
905,88,5501.58,18,0.2
905,97,1618.10,2,0.15
906,34,2963.81,9,0.1
906,68,5423.00,7,0.05
907,23,6282.62,9,0.05
908,53,6827.43,19,0.2
909,11,1703.43,16,0.2
909,17,1011.92,9,0.0
909,36,287.96,5,0.05
909,42,9207.26,4,0.1
909,79,9201.50,17,0.1
910,81,2120.17,15,0.15
911,8,3241.36,2,0.15
911,49,7690.34,4,0.2
911,60,4892.74,10,0.0
912,9,8911.49,7,0.15
912,21,7240.26,3,0.2
912,28,596.68,13,0.1
912,44,4570.33,4,0.1
912,50,4926.22,2,0.05
913,37,3039.91,20,0.0
913,75,4133.24,10,0.1
914,4,3744.59,7,0.05
914,17,955.20,2,0.0
914,81,2073.05,9,0.15
914,87,4214.23,18,0.05
914,93,6473.82,10,0.05
915,13,9328.65,14,0.05
915,32,8474.65,2,0.05
915,71,8651.58,13,0.1
916,29,525.03,1,0.05
916,71,8283.42,15,0.15
917,4,3733.78,7,0.15
917,88,5452.08,7,0.05
918,61,8372.97,14,0.2
918,70,3729.31,13,0.05
919,68,5171.78,6,0.1
919,74,1659.02,2,0.1
920,8,3082.57,19,0.1
920,36,287.05,4,0.1
920,62,5087.86,1,0.2
920,80,7914.15,15,0.0
921,69,1982.42,2,0.2
921,72,9409.91,3,0.15
922,10,2749.64,20,0.0
922,29,497.51,13,0.15
922,65,4539.84,17,0.2
922,70,3579.22,16,0.15
922,83,9798.40,17,0.15
923,7,6519.68,10,0.1
924,27,9783.47,7,0.15
924,38,9705.48,16,0.15
924,41,3745.06,12,0.2
924,60,4681.22,11,0.2
924,61,8584.66,5,0.0
925,100,416.11,15,0.0
926,25,1423.24,14,0.1
926,48,7736.64,17,0.05
926,59,7037.98,6,0.05
926,89,4058.73,15,0.05
927,11,1612.83,10,0.15
927,30,8342.00,3,0.1
927,55,391.93,5,0.0
927,74,1708.53,8,0.15
927,93,6591.08,17,0.15
928,12,1889.56,12,0.1
928,24,7174.38,19,0.05
928,61,8587.42,19,0.15
929,27,9801.83,14,0.05
929,30,7978.10,19,0.05
929,76,9990.42,18,0.0
929,78,5216.57,9,0.1
930,89,4299.39,20,0.1
930,100,398.31,4,0.15
931,32,8550.37,17,0.1
931,61,8819.80,19,0.0
932,17,1052.01,2,0.05
932,18,5825.70,14,0.1
932,30,8668.77,7,0.15
932,39,645.08,17,0.0
932,57,712.85,17,0.2
933,24,7690.26,15,0.05
933,30,7990.27,20,0.1
933,76,9360.63,2,0.0
933,89,4070.95,14,0.15
934,27,9805.45,20,0.0
934,40,3723.91,1,0.0
934,51,1700.70,15,0.15
934,52,9106.41,8,0.1
935,18,5878.68,4,0.1
935,35,5605.76,16,0.1
936,34,2814.54,16,0.1
936,41,3773.21,19,0.15
936,73,4767.67,15,0.05
936,83,10038.65,5,0.0
936,97,1675.31,13,0.2
937,13,9089.40,5,0.1
937,54,5057.55,2,0.0
937,88,5804.21,8,0.15
937,93,6464.06,3,0.0
938,2,877.71,8,0.0
938,21,7129.97,3,0.1
938,46,6235.26,15,0.15
938,65,4310.49,2,0.2
939,2,835.02,3,0.05
939,8,2993.20,13,0.1
939,22,4228.70,3,0.1
939,98,1747.32,12,0.05
940,7,6983.58,13,0.1
940,28,627.96,19,0.1
940,30,8419.70,8,0.0
941,25,1450.83,12,0.15
941,32,8825.31,17,0.0
941,45,5216.66,17,0.15
941,89,4244.35,4,0.0
941,94,9705.39,8,0.0
942,27,9929.21,14,0.2
942,42,9638.20,18,0.05
942,69,1976.40,11,0.1
942,78,4958.96,15,0.2
942,86,5080.09,15,0.1
943,1,5459.58,14,0.1
943,10,2808.09,14,0.15
943,67,5156.97,16,0.15
943,79,8645.80,15,0.2
944,37,2933.03,15,0.15
944,66,1876.95,14,0.1
944,73,4394.17,10,0.2
944,80,8359.05,17,0.05
944,88,5495.71,19,0.05
945,3,3602.68,1,0.2
945,35,5589.04,9,0.05
946,30,8740.80,7,0.05
946,43,2733.84,18,0.1
946,77,215.73,1,0.05
947,2,916.99,19,0.1
